20220927-223221,  0.0, -0.0, 37.247094, 101.393946,   94.8,  0.0, -0.2
20220927-223221,  0.0, -0.0, 37.247094, 101.393946,   95.1,  0.0, -0.2
20220927-223221,  0.0, -0.0, 37.247094, 101.393946,   94.7,  0.0, -0.2
20220927-223221,  0.0, -0.0, 37.247094, 101.393946,   94.7,  0.0, -0.2
20220927-223221,  0.0, -0.0, 37.247094, 101.393946,   94.9,  0.0, -0.2
20220927-223221,  0.0, -0.0, 37.247094, 101.393946,   94.4,  0.0, -0.2
20220927-223221,  0.0, -0.0, 37.247094, 101.393946,   94.6,  0.0, -0.2
20220927-223221,  0.0, -0.0, 37.247094, 101.393946,   94.7, -0.0, -0.2
20220927-223221,  0.0, -0.0, 37.247094, 101.393946,   95.0,  0.0, -0.2
20220927-223221,  0.0, -0.0, 37.247094, 101.393946,   95.4, -0.0, -0.2
20220927-223221,  0.0, -0.0, 37.247094, 101.393946,   94.9, -0.0, -0.2
20220927-223221,  0.0, -0.1, 37.247094, 101.393946,   95.2, -0.0, -0.2
20220927-223221,  0.0, -0.1, 37.247094, 101.393945,   94.9,  0.0, -0.2
20220927-223221,  0.0, -0.1, 37.247094, 101.393945,   94.8, -0.0, -0.2
20220927-223221,  0.0, -0.1, 37.247094, 101.393945,   94.3, -0.0, -0.3
20220927-223221,  0.0, -0.1, 37.247094, 101.393945,   94.4, -0.0, -0.3
20220927-223221,  0.0, -0.1, 37.247094, 101.393945,   94.4, -0.0, -0.3
20220927-223221,  0.0, -0.1, 37.247094, 101.393945,   94.5, -0.0, -0.3
20220927-223221,  0.0, -0.1, 37.247094, 101.393945,   94.7, -0.0, -0.3
20220927-223221,  0.0, -0.1, 37.247094, 101.393945,   95.2, -0.0, -0.3
20220927-223221,  0.0, -0.1, 37.247094, 101.393945,   95.0, -0.0, -0.3
20220927-223221,  0.0, -0.1, 37.247094, 101.393945,   94.4, -0.0, -0.3
20220927-223221, -0.0, -0.1, 37.247094, 101.393945,   94.4, -0.0, -0.3
20220927-223221, -0.0, -0.1, 37.247094, 101.393945,   94.5, -0.0, -0.3
20220927-223221, -0.0, -0.1, 37.247094, 101.393945,   94.8, -0.0, -0.3
20220927-223221, -0.0, -0.1, 37.247094, 101.393945,   95.1, -0.0, -0.3
20220927-223221, -0.0, -0.1, 37.247094, 101.393945,   94.8, -0.0, -0.3
20220927-223221, -0.0, -0.1, 37.247094, 101.393945,   95.2, -0.0, -0.3
20220927-223221, -0.0, -0.1, 37.247094, 101.393945,   95.3, -0.0, -0.3
20220927-223222, -0.0, -0.2, 37.247094, 101.393945,   94.9, -0.0, -0.3
20220927-223222, -0.0, -0.2, 37.247094, 101.393945,   94.7, -0.0, -0.3
20220927-223222, -0.0, -0.2, 37.247094, 101.393945,   94.8, -0.0, -0.4
20220927-223222, -0.0, -0.2, 37.247094, 101.393944,   94.9, -0.0, -0.4
20220927-223222, -0.0, -0.2, 37.247094, 101.393944,   94.9, -0.0, -0.4
20220927-223222, -0.0, -0.2, 37.247094, 101.393944,   95.0, -0.0, -0.4
20220927-223222, -0.0, -0.2, 37.247094, 101.393944,   94.5, -0.0, -0.4
20220927-223222, -0.0, -0.2, 37.247094, 101.393944,   94.6, -0.0, -0.4
20220927-223222, -0.0, -0.2, 37.247094, 101.393944,   94.2, -0.0, -0.4
20220927-223222, -0.0, -0.2, 37.247094, 101.393944,   94.2, -0.0, -0.4
20220927-223222, -0.0, -0.2, 37.247094, 101.393944,   94.1, -0.0, -0.4
20220927-223222, -0.0, -0.2, 37.247094, 101.393944,   94.0, -0.0, -0.4
20220927-223222, -0.0, -0.2, 37.247094, 101.393944,   94.1, -0.0, -0.4
20220927-223222, -0.0, -0.2, 37.247094, 101.393944,   94.5, -0.0, -0.4
20220927-223222, -0.0, -0.3, 37.247094, 101.393944,   94.9, -0.0, -0.4
20220927-223222, -0.0, -0.3, 37.247094, 101.393944,   95.3, -0.0, -0.4
20220927-223222, -0.0, -0.3, 37.247094, 101.393944,   95.2, -0.0, -0.4
20220927-223222, -0.0, -0.3, 37.247094, 101.393943,   95.5, -0.0, -0.4
20220927-223222, -0.0, -0.3, 37.247094, 101.393943,   95.6, -0.0, -0.4
20220927-223222, -0.0, -0.3, 37.247094, 101.393943,   95.6, -0.0, -0.5
20220927-223222,  0.0,  0.0, 37.247094, 101.393946,   95.7, -0.0, -0.1
20220927-223222, -0.0, -0.0, 37.247094, 101.393946,   95.5, -0.0, -0.1
20220927-223222, -0.0, -0.0, 37.247094, 101.393946,   95.1, -0.0, -0.1
20220927-223222, -0.0, -0.0, 37.247094, 101.393946,   94.6, -0.0, -0.1
20220927-223222, -0.0, -0.0, 37.247094, 101.393946,   94.5, -0.0, -0.2
20220927-223222, -0.0, -0.0, 37.247094, 101.393946,   95.0, -0.0, -0.2
20220927-223222, -0.0, -0.0, 37.247094, 101.393946,   95.3, -0.0, -0.2
20220927-223222, -0.0, -0.0, 37.247094, 101.393946,   95.1, -0.0, -0.2
20220927-223222, -0.0, -0.0, 37.247094, 101.393946,   94.7, -0.0, -0.2
20220927-223222, -0.0, -0.0, 37.247094, 101.393946,   95.1, -0.0, -0.2
20220927-223222, -0.0, -0.0, 37.247094, 101.393946,   95.2, -0.0, -0.2
20220927-223222, -0.0, -0.0, 37.247094, 101.393946,   95.0, -0.0, -0.2
20220927-223222, -0.0, -0.0, 37.247094, 101.393946,   95.3, -0.0, -0.2
20220927-223222, -0.0, -0.0, 37.247094, 101.393946,   95.5, -0.0, -0.2
20220927-223222, -0.0, -0.0, 37.247094, 101.393946,   95.6, -0.0, -0.2
20220927-223222, -0.0, -0.0, 37.247094, 101.393946,   95.0, -0.0, -0.2
20220927-223222, -0.0, -0.1, 37.247094, 101.393946,   94.9, -0.0, -0.2
20220927-223222, -0.0, -0.1, 37.247094, 101.393945,   94.6, -0.0, -0.2
20220927-223222, -0.0, -0.1, 37.247094, 101.393945,   94.8, -0.0, -0.2
20220927-223222, -0.0, -0.1, 37.247094, 101.393945,   94.6, -0.0, -0.2
20220927-223222, -0.0, -0.1, 37.247094, 101.393945,   94.8, -0.0, -0.2
20220927-223222, -0.0, -0.1, 37.247094, 101.393945,   94.7, -0.0, -0.3
20220927-223222, -0.0, -0.1, 37.247094, 101.393945,   94.7, -0.0, -0.3
20220927-223222, -0.0, -0.1, 37.247094, 101.393945,   94.8, -0.0, -0.3
20220927-223222, -0.0, -0.1, 37.247094, 101.393945,   94.7, -0.0, -0.3
20220927-223222, -0.0, -0.1, 37.247094, 101.393945,   94.3, -0.0, -0.3
20220927-223222, -0.0, -0.1, 37.247094, 101.393945,   94.5, -0.0, -0.3
20220927-223222, -0.0, -0.1, 37.247094, 101.393945,   94.3, -0.0, -0.3
20220927-223222, -0.0, -0.1, 37.247094, 101.393945,   94.2, -0.0, -0.3
20220927-223222, -0.0, -0.1, 37.247094, 101.393945,   94.2, -0.0, -0.3
20220927-223222, -0.0, -0.1, 37.247094, 101.393945,   94.0, -0.0, -0.3
20220927-223222, -0.0, -0.1, 37.247094, 101.393945,   93.7, -0.0, -0.3
20220927-223223, -0.0, -0.1, 37.247094, 101.393945,   93.6, -0.0, -0.3
20220927-223223, -0.0, -0.1, 37.247094, 101.393945,   93.6, -0.0, -0.3
20220927-223223, -0.0, -0.1, 37.247094, 101.393945,   94.1, -0.0, -0.3
20220927-223223, -0.0, -0.2, 37.247094, 101.393945,   94.4, -0.0, -0.3
20220927-223223, -0.0, -0.2, 37.247094, 101.393945,   94.3, -0.0, -0.3
20220927-223223, -0.0, -0.2, 37.247094, 101.393944,   94.7, -0.0, -0.3
20220927-223223, -0.0, -0.2, 37.247094, 101.393944,   94.4, -0.0, -0.4
20220927-223223, -0.0, -0.2, 37.247094, 101.393944,   94.5, -0.0, -0.4
20220927-223223, -0.0, -0.2, 37.247094, 101.393944,   94.6, -0.0, -0.4
20220927-223223, -0.0, -0.2, 37.247094, 101.393944,   94.5, -0.0, -0.4
20220927-223223, -0.0, -0.2, 37.247094, 101.393944,   94.4, -0.0, -0.4
20220927-223223, -0.0, -0.2, 37.247094, 101.393944,   94.5, -0.0, -0.4
20220927-223223, -0.0, -0.2, 37.247094, 101.393944,   94.7, -0.0, -0.4
20220927-223223, -0.0, -0.2, 37.247094, 101.393944,   94.7, -0.0, -0.4
20220927-223223, -0.0, -0.2, 37.247094, 101.393944,   94.5, -0.0, -0.4
20220927-223223, -0.0, -0.2, 37.247094, 101.393944,   95.1, -0.0, -0.4
20220927-223223, -0.0, -0.3, 37.247094, 101.393944,   95.3, -0.0, -0.4
20220927-223223, -0.0, -0.3, 37.247094, 101.393944,   95.0, -0.0, -0.4
20220927-223223, -0.0, -0.3, 37.247094, 101.393944,   94.8, -0.0, -0.4
20220927-223223, -0.0, -0.3, 37.247094, 101.393944,   94.8, -0.0, -0.4
