20220927-223321, -0.0, -0.0, 37.247094, 101.393946,   95.2,  0.0, -0.2
20220927-223321, -0.0, -0.0, 37.247094, 101.393946,   94.9, -0.0, -0.2
20220927-223321, -0.0, -0.0, 37.247094, 101.393946,   95.2, -0.0, -0.2
20220927-223321, -0.0, -0.0, 37.247094, 101.393946,   95.4, -0.0, -0.2
20220927-223321, -0.0, -0.0, 37.247094, 101.393946,   95.6, -0.0, -0.2
20220927-223321, -0.0, -0.0, 37.247094, 101.393946,   95.8, -0.0, -0.2
20220927-223321, -0.0, -0.0, 37.247094, 101.393946,   95.1, -0.0, -0.2
20220927-223321, -0.0, -0.0, 37.247094, 101.393946,   95.0, -0.0, -0.2
20220927-223321, -0.0, -0.0, 37.247094, 101.393946,   94.9, -0.0, -0.2
20220927-223321, -0.0, -0.0, 37.247094, 101.393946,   95.1, -0.0, -0.2
20220927-223321, -0.0, -0.0, 37.247094, 101.393946,   95.0, -0.0, -0.2
20220927-223321, -0.0, -0.1, 37.247094, 101.393946,   95.1, -0.0, -0.2
20220927-223321, -0.0, -0.1, 37.247094, 101.393945,   95.2, -0.0, -0.2
20220927-223321, -0.0, -0.1, 37.247094, 101.393945,   95.2, -0.0, -0.2
20220927-223321, -0.0, -0.1, 37.247094, 101.393945,   94.8, -0.0, -0.2
20220927-223321, -0.0, -0.1, 37.247094, 101.393945,   94.8, -0.0, -0.2
20220927-223321, -0.0, -0.1, 37.247094, 101.393945,   94.6, -0.0, -0.2
20220927-223321, -0.0, -0.1, 37.247094, 101.393945,   94.3, -0.0, -0.3
20220927-223321, -0.0, -0.1, 37.247094, 101.393945,   94.6, -0.0, -0.3
20220927-223321, -0.0, -0.1, 37.247094, 101.393945,   94.5, -0.0, -0.3
20220927-223321, -0.0, -0.1, 37.247094, 101.393945,   94.9, -0.0, -0.3
20220927-223321, -0.0, -0.1, 37.247094, 101.393945,   94.6, -0.0, -0.3
20220927-223321, -0.0, -0.1, 37.247094, 101.393945,   94.3, -0.0, -0.3
20220927-223321, -0.0, -0.1, 37.247094, 101.393945,   94.2, -0.0, -0.3
20220927-223321, -0.0, -0.1, 37.247094, 101.393945,   94.0, -0.0, -0.3
20220927-223321, -0.0, -0.1, 37.247094, 101.393945,   94.0, -0.0, -0.3
20220927-223321, -0.0, -0.1, 37.247094, 101.393945,   94.3, -0.0, -0.3
20220927-223321, -0.0, -0.1, 37.247094, 101.393945,   94.2, -0.0, -0.3
20220927-223321, -0.0, -0.1, 37.247094, 101.393945,   94.5, -0.0, -0.3
20220927-223322, -0.0, -0.1, 37.247094, 101.393945,   94.3, -0.0, -0.3
20220927-223322, -0.0, -0.1, 37.247094, 101.393945,   94.4, -0.0, -0.3
20220927-223322, -0.0, -0.2, 37.247094, 101.393945,   94.6, -0.0, -0.3
20220927-223322, -0.0, -0.2, 37.247094, 101.393945,   94.7, -0.0, -0.3
20220927-223322, -0.0, -0.2, 37.247094, 101.393945,   94.9, -0.0, -0.3
20220927-223322, -0.0, -0.2, 37.247094, 101.393944,   95.1, -0.0, -0.4
20220927-223322, -0.0, -0.2, 37.247094, 101.393944,   95.0, -0.0, -0.4
20220927-223322, -0.0, -0.2, 37.247094, 101.393944,   94.7, -0.0, -0.4
20220927-223322, -0.0, -0.2, 37.247094, 101.393944,   95.1, -0.0, -0.4
20220927-223322, -0.0, -0.2, 37.247094, 101.393944,   94.9, -0.0, -0.4
20220927-223322, -0.0, -0.2, 37.247094, 101.393944,   95.6, -0.0, -0.4
20220927-223322, -0.0, -0.2, 37.247094, 101.393944,   95.3, -0.0, -0.4
